round_id	round	phase	phase_duration_microseconds	phase_metrics	ProfileEvents
328b3065084287a24c54cb2233f0c8d9	0	orphan_sweep	2	{'cursor_advanced':0,'deleted':0,'list_budget_keys':1000,'listed':2,'retained_hold':0,'retained_no_coverage':0,'retained_tail_removal':0,'retained_unconsumed_seal':0,'skipped':2,'suppressed':0}	{}
328b3065084287a24c54cb2233f0c8d9	0	pending_deletes	3560871	{'absent':0,'deleted':5000,'graduated':5000,'outcome_logs_written':1,'redeleted':5000,'replaced':0,'spared':0}	{'CASBlobDelete':5000,'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCPut':1,'CASGCRetiredGraduated':5000,'CASGCRetiredRedeleted':5000,'ContextLock':15001,'ContextLockWaitMicroseconds':5,'DiskConnectionsCreated':40,'DiskConnectionsElapsedMicroseconds':3193,'DiskConnectionsExpired':55,'DiskConnectionsPreserved':4945,'DiskConnectionsReused':4960,'DiskS3DeleteObjects':5000,'DiskS3WriteMicroseconds':3100320,'DiskS3WriteRequestAttempts':5000,'DiskS3WriteRequestsCount':5000,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolJobs':5001,'LocalThreadPoolLockWaitMicroseconds':1,'LogTrace':3,'MemoryAllocatedWithoutCheck':9970,'MemoryAllocatedWithoutCheckBytes':10847360,'QueryProfilerRuns':1,'S3WriteMicroseconds':3100320,'S3WriteRequestAttempts':5000,'S3WriteRequestsCount':5000,'WriteBufferFromS3Bytes':183471}
328b3065084287a24c54cb2233f0c8d9	0	ref_object_cleanup	8744051	{'namespaces_planned':2,'suppressed':0,'trim_enabled':1}	{'CASGCGet':5000,'CASOtherGet':5000,'CASRefCleanupObjectsDeleted':5000,'CASRootDelete':5000,'CASRootGet':4,'CASRootHead':5000,'ContextLock':45016,'ContextLockWaitMicroseconds':45,'DiskConnectionsCreated':295,'DiskConnectionsElapsedMicroseconds':22269,'DiskConnectionsExpired':301,'DiskConnectionsPreserved':29707,'DiskConnectionsReused':29713,'DiskS3DeleteObjects':5000,'DiskS3GetObject':10004,'DiskS3HeadObject':15004,'DiskS3ReadMicroseconds':4259261,'DiskS3ReadRequestsCount':25008,'DiskS3WriteMicroseconds':2653633,'DiskS3WriteRequestAttempts':5000,'DiskS3WriteRequestsCount':5000,'IOBufferAllocBytes':43887888,'IOBufferAllocs':10004,'MemoryAllocatedWithoutCheck':60004,'MemoryAllocatedWithoutCheckBytes':65284352,'QueryProfilerRuns':1,'ReadBufferFromS3Bytes':2281252,'ReadBufferFromS3InitMicroseconds':2483927,'ReadBufferFromS3Microseconds':2501094,'S3GetObject':10004,'S3HeadObject':15004,'S3ReadMicroseconds':4259261,'S3ReadRequestsCount':25008,'S3WriteMicroseconds':2653633,'S3WriteRequestAttempts':5000,'S3WriteRequestsCount':5000}
328b3065084287a24c54cb2233f0c8d9	0	round_commit	4926	{'generation':28,'generations_referenced':2,'generations_visited':1,'pruned_through':25,'round':28}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCDelete':3,'CASGCEnumerationPages':1,'CASGCList':1,'ContextLock':4,'DiskConnectionsPreserved':3,'DiskConnectionsReused':3,'DiskS3DeleteObjects':3,'DiskS3WriteMicroseconds':1809,'DiskS3WriteRequestAttempts':3,'DiskS3WriteRequestsCount':3,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':3,'LogTrace':3,'MemoryAllocatedWithoutCheck':6,'MemoryAllocatedWithoutCheckBytes':6528,'S3WriteMicroseconds':1809,'S3WriteRequestAttempts':3,'S3WriteRequestsCount':3,'WriteBufferFromS3Bytes':141}
33831b1bc832e07a310b34f23441fff5	0	manifest_deletes	1	{'attempted':0,'deleted':0,'suppressed':0}	{}
33831b1bc832e07a310b34f23441fff5	0	namespace_cleanup	365999	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':1000,'janitor_pages':1,'leaked':0}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCGet':2,'CASOtherGet':1,'CASRootList':1,'ContextLock':13,'DiskConnectionsPreserved':6,'DiskConnectionsReused':6,'DiskS3GetObject':3,'DiskS3HeadObject':3,'DiskS3ReadMicroseconds':1474,'DiskS3ReadRequestsCount':6,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1061722,'IOBufferAllocs':4,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':4,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':2,'LogTrace':3,'MemoryAllocatedWithoutCheck':12,'MemoryAllocatedWithoutCheckBytes':13056,'ReadBufferFromS3Bytes':606,'ReadBufferFromS3InitMicroseconds':871,'ReadBufferFromS3Microseconds':882,'S3GetObject':3,'S3HeadObject':3,'S3ReadMicroseconds':1474,'S3ReadRequestsCount':6,'WriteBufferFromS3Bytes':152}
33831b1bc832e07a310b34f23441fff5	0	orphan_sweep	2	{'cursor_advanced':0,'deleted':0,'list_budget_keys':1000,'listed':2,'retained_hold':0,'retained_no_coverage':0,'retained_tail_removal':0,'retained_unconsumed_seal':0,'skipped':2,'suppressed':0}	{}
33831b1bc832e07a310b34f23441fff5	0	pending_deletes	2744014	{'absent':0,'deleted':5000,'graduated':5000,'outcome_logs_written':1,'redeleted':5000,'replaced':0,'spared':0}	{'CASBlobDelete':5000,'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCPut':1,'CASGCRetiredGraduated':5000,'CASGCRetiredRedeleted':5000,'ContextLock':15001,'ContextLockWaitMicroseconds':5,'DiskConnectionsCreated':34,'DiskConnectionsElapsedMicroseconds':2201,'DiskConnectionsExpired':53,'DiskConnectionsPreserved':4947,'DiskConnectionsReused':4966,'DiskS3DeleteObjects':5000,'DiskS3WriteMicroseconds':2338732,'DiskS3WriteRequestAttempts':5000,'DiskS3WriteRequestsCount':5000,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolJobs':5001,'LogTrace':3,'MemoryAllocatedWithoutCheck':9963,'MemoryAllocatedWithoutCheckBytes':12477056,'S3WriteMicroseconds':2338732,'S3WriteRequestAttempts':5000,'S3WriteRequestsCount':5000,'WriteBufferFromS3Bytes':183702}
33831b1bc832e07a310b34f23441fff5	0	ref_object_cleanup	7275713	{'namespaces_planned':2,'suppressed':0,'trim_enabled':1}	{'CASGCGet':5000,'CASOtherGet':5000,'CASRefCleanupObjectsDeleted':5000,'CASRootDelete':5000,'CASRootGet':4,'CASRootHead':5000,'ContextLock':45016,'ContextLockWaitMicroseconds':4,'DiskConnectionsCreated':294,'DiskConnectionsElapsedMicroseconds':15725,'DiskConnectionsExpired':301,'DiskConnectionsPreserved':29707,'DiskConnectionsReused':29714,'DiskS3DeleteObjects':5000,'DiskS3GetObject':10004,'DiskS3HeadObject':15004,'DiskS3ReadMicroseconds':3525566,'DiskS3ReadRequestsCount':25008,'DiskS3WriteMicroseconds':2083742,'DiskS3WriteRequestAttempts':5000,'DiskS3WriteRequestsCount':5000,'IOBufferAllocBytes':43887888,'IOBufferAllocs':10004,'MemoryAllocatedWithoutCheck':60004,'MemoryAllocatedWithoutCheckBytes':74809818,'QueryProfilerRuns':1,'ReadBufferFromS3Bytes':2281252,'ReadBufferFromS3InitMicroseconds':2115968,'ReadBufferFromS3Microseconds':2130718,'S3GetObject':10004,'S3HeadObject':15004,'S3ReadMicroseconds':3525566,'S3ReadRequestsCount':25008,'S3WriteMicroseconds':2083742,'S3WriteRequestAttempts':5000,'S3WriteRequestsCount':5000}
33831b1bc832e07a310b34f23441fff5	0	round_commit	3645	{'generation':16,'generations_referenced':2,'generations_visited':1,'pruned_through':13,'round':16}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCDelete':3,'CASGCEnumerationPages':1,'CASGCList':1,'ContextLock':4,'DiskConnectionsPreserved':3,'DiskConnectionsReused':3,'DiskS3DeleteObjects':3,'DiskS3WriteMicroseconds':1422,'DiskS3WriteRequestAttempts':3,'DiskS3WriteRequestsCount':3,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':3,'LogTrace':3,'MemoryAllocatedWithoutCheck':6,'MemoryAllocatedWithoutCheckBytes':6528,'S3WriteMicroseconds':1422,'S3WriteRequestAttempts':3,'S3WriteRequestsCount':3,'WriteBufferFromS3Bytes':141}
3adbddd6c79f0d50b99c6b479606eb68	0	manifest_deletes	0	{'attempted':0,'deleted':0,'suppressed':0}	{}
3adbddd6c79f0d50b99c6b479606eb68	0	namespace_cleanup	266369	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':1000,'janitor_pages':1,'leaked':0}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCGet':2,'CASOtherGet':1,'CASRootList':1,'ContextLock':13,'DiskConnectionsPreserved':6,'DiskConnectionsReused':6,'DiskS3GetObject':3,'DiskS3HeadObject':3,'DiskS3ReadMicroseconds':1556,'DiskS3ReadRequestsCount':6,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1061722,'IOBufferAllocs':4,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':4,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':2,'LogTrace':3,'MemoryAllocatedWithoutCheck':12,'MemoryAllocatedWithoutCheckBytes':13056,'ReadBufferFromS3Bytes':606,'ReadBufferFromS3InitMicroseconds':1019,'ReadBufferFromS3Microseconds':1029,'S3GetObject':3,'S3HeadObject':3,'S3ReadMicroseconds':1556,'S3ReadRequestsCount':6,'WriteBufferFromS3Bytes':152}
3adbddd6c79f0d50b99c6b479606eb68	0	orphan_sweep	2	{'cursor_advanced':0,'deleted':0,'list_budget_keys':1000,'listed':2,'retained_hold':0,'retained_no_coverage':0,'retained_tail_removal':0,'retained_unconsumed_seal':0,'skipped':2,'suppressed':0}	{}
3adbddd6c79f0d50b99c6b479606eb68	0	pending_deletes	2781091	{'absent':0,'deleted':5000,'graduated':5000,'outcome_logs_written':1,'redeleted':5000,'replaced':0,'spared':0}	{'AsyncLoggingFileLogTotalMessages':3,'AsyncLoggingTextLogTotalMessages':3,'CASBlobDelete':5000,'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCPut':1,'CASGCRetiredGraduated':5000,'CASGCRetiredRedeleted':5000,'ContextLock':15001,'DiskConnectionsCreated':41,'DiskConnectionsElapsedMicroseconds':2837,'DiskConnectionsExpired':44,'DiskConnectionsPreserved':4956,'DiskConnectionsReused':4959,'DiskS3DeleteObjects':5000,'DiskS3WriteMicroseconds':2372926,'DiskS3WriteRequestAttempts':5000,'DiskS3WriteRequestsCount':5000,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolJobs':5001,'LocalThreadPoolLockWaitMicroseconds':11,'LogTrace':3,'LoggerElapsedNanoseconds':15480,'MemoryAllocatedWithoutCheck':9998,'MemoryAllocatedWithoutCheckBytes':13532332,'S3WriteMicroseconds':2372926,'S3WriteRequestAttempts':5000,'S3WriteRequestsCount':5000,'WriteBufferFromS3Bytes':183434}
3adbddd6c79f0d50b99c6b479606eb68	0	ref_object_cleanup	7172796	{'namespaces_planned':2,'suppressed':0,'trim_enabled':1}	{'CASGCGet':5000,'CASOtherGet':5000,'CASRefCleanupObjectsDeleted':5000,'CASRootDelete':5000,'CASRootGet':4,'CASRootHead':5000,'ContextLock':45016,'ContextLockWaitMicroseconds':19,'DiskConnectionsCreated':296,'DiskConnectionsElapsedMicroseconds':16278,'DiskConnectionsExpired':302,'DiskConnectionsPreserved':29706,'DiskConnectionsReused':29712,'DiskS3DeleteObjects':5000,'DiskS3GetObject':10004,'DiskS3HeadObject':15004,'DiskS3ReadMicroseconds':3528234,'DiskS3ReadRequestsCount':25008,'DiskS3WriteMicroseconds':2039546,'DiskS3WriteRequestAttempts':5000,'DiskS3WriteRequestsCount':5000,'IOBufferAllocBytes':43887888,'IOBufferAllocs':10004,'MemoryAllocatedWithoutCheck':60004,'MemoryAllocatedWithoutCheckBytes':65284352,'QueryProfilerRuns':2,'ReadBufferFromS3Bytes':2281252,'ReadBufferFromS3InitMicroseconds':2100316,'ReadBufferFromS3Microseconds':2114648,'S3GetObject':10004,'S3HeadObject':15004,'S3ReadMicroseconds':3528234,'S3ReadRequestsCount':25008,'S3WriteMicroseconds':2039546,'S3WriteRequestAttempts':5000,'S3WriteRequestsCount':5000}
3adbddd6c79f0d50b99c6b479606eb68	0	round_commit	4616	{'generation':25,'generations_referenced':2,'generations_visited':1,'pruned_through':22,'round':25}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCDelete':3,'CASGCEnumerationPages':1,'CASGCList':1,'ContextLock':4,'DiskConnectionsPreserved':3,'DiskConnectionsReused':3,'DiskS3DeleteObjects':3,'DiskS3WriteMicroseconds':1461,'DiskS3WriteRequestAttempts':3,'DiskS3WriteRequestsCount':3,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':3,'LogTrace':3,'MemoryAllocatedWithoutCheck':6,'MemoryAllocatedWithoutCheckBytes':6528,'S3WriteMicroseconds':1461,'S3WriteRequestAttempts':3,'S3WriteRequestsCount':3,'WriteBufferFromS3Bytes':141}
3ba3652fb4561cb82e944889a1ae464f	0	manifest_deletes	0	{'attempted':0,'deleted':0,'suppressed':0}	{}
3ba3652fb4561cb82e944889a1ae464f	0	namespace_cleanup	409688	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':1000,'janitor_pages':1,'leaked':0}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCGet':2,'CASOtherGet':1,'CASRootList':1,'ContextLock':13,'DiskConnectionsPreserved':6,'DiskConnectionsReused':6,'DiskS3GetObject':3,'DiskS3HeadObject':3,'DiskS3ReadMicroseconds':1429,'DiskS3ReadRequestsCount':6,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1061719,'IOBufferAllocs':4,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':4,'LocalThreadPoolLockWaitMicroseconds':3,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':2,'LogTrace':3,'MemoryAllocatedWithoutCheck':12,'MemoryAllocatedWithoutCheckBytes':13056,'ReadBufferFromS3Bytes':603,'ReadBufferFromS3InitMicroseconds':943,'ReadBufferFromS3Microseconds':953,'S3GetObject':3,'S3HeadObject':3,'S3ReadMicroseconds':1429,'S3ReadRequestsCount':6,'WriteBufferFromS3Bytes':152}
3ba3652fb4561cb82e944889a1ae464f	0	orphan_sweep	2	{'cursor_advanced':0,'deleted':0,'list_budget_keys':1000,'listed':2,'retained_hold':0,'retained_no_coverage':0,'retained_tail_removal':0,'retained_unconsumed_seal':0,'skipped':2,'suppressed':0}	{}
3ba3652fb4561cb82e944889a1ae464f	0	pending_deletes	2497274	{'absent':0,'deleted':5000,'graduated':5000,'outcome_logs_written':1,'redeleted':5000,'replaced':0,'spared':0}	{'CASBlobDelete':5000,'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCPut':1,'CASGCRetiredGraduated':5000,'CASGCRetiredRedeleted':5000,'ContextLock':15001,'ContextLockWaitMicroseconds':1,'DiskConnectionsCreated':42,'DiskConnectionsElapsedMicroseconds':2965,'DiskConnectionsExpired':51,'DiskConnectionsPreserved':4949,'DiskConnectionsReused':4958,'DiskS3DeleteObjects':5000,'DiskS3WriteMicroseconds':2097059,'DiskS3WriteRequestAttempts':5000,'DiskS3WriteRequestsCount':5000,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolJobs':5001,'LocalThreadPoolLockWaitMicroseconds':2,'LogTrace':3,'MemoryAllocatedWithoutCheck':9982,'MemoryAllocatedWithoutCheckBytes':10860416,'S3WriteMicroseconds':2097059,'S3WriteRequestAttempts':5000,'S3WriteRequestsCount':5000,'WriteBufferFromS3Bytes':183645}
3ba3652fb4561cb82e944889a1ae464f	0	ref_object_cleanup	7062788	{'namespaces_planned':2,'suppressed':0,'trim_enabled':1}	{'CASGCGet':5000,'CASOtherGet':5000,'CASRefCleanupObjectsDeleted':5000,'CASRootDelete':5000,'CASRootGet':2,'CASRootHead':5000,'ContextLock':45008,'ContextLockWaitMicroseconds':5,'DiskConnectionsCreated':295,'DiskConnectionsElapsedMicroseconds':16057,'DiskConnectionsExpired':300,'DiskConnectionsPreserved':29704,'DiskConnectionsReused':29709,'DiskS3DeleteObjects':5000,'DiskS3GetObject':10002,'DiskS3HeadObject':15002,'DiskS3ReadMicroseconds':3472865,'DiskS3ReadRequestsCount':25004,'DiskS3WriteMicroseconds':1965744,'DiskS3WriteRequestAttempts':5000,'DiskS3WriteRequestsCount':5000,'IOBufferAllocBytes':43853915,'IOBufferAllocs':10002,'MemoryAllocatedWithoutCheck':60000,'MemoryAllocatedWithoutCheckBytes':65277920,'QueryProfilerRuns':1,'ReadBufferFromS3Bytes':2255597,'ReadBufferFromS3InitMicroseconds':2081103,'ReadBufferFromS3Microseconds':2095318,'S3GetObject':10002,'S3HeadObject':15002,'S3ReadMicroseconds':3472865,'S3ReadRequestsCount':25004,'S3WriteMicroseconds':1965744,'S3WriteRequestAttempts':5000,'S3WriteRequestsCount':5000}
3ba3652fb4561cb82e944889a1ae464f	0	round_commit	3737	{'generation':9,'generations_referenced':2,'generations_visited':1,'pruned_through':6,'round':9}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCDelete':3,'CASGCEnumerationPages':1,'CASGCList':1,'ContextLock':4,'DiskConnectionsPreserved':3,'DiskConnectionsReused':3,'DiskS3DeleteObjects':3,'DiskS3WriteMicroseconds':1401,'DiskS3WriteRequestAttempts':3,'DiskS3WriteRequestsCount':3,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':16,'LogTrace':3,'MemoryAllocatedWithoutCheck':6,'MemoryAllocatedWithoutCheckBytes':6528,'S3WriteMicroseconds':1401,'S3WriteRequestAttempts':3,'S3WriteRequestsCount':3,'WriteBufferFromS3Bytes':138}
3be81f4325098cb5504bd78bfecaba94	0	manifest_deletes	75292967	{'attempted':129379,'deleted':129379,'suppressed':0}	{'CASManifestDelete':129379,'ContextLock':258821,'ContextLockWaitMicroseconds':60,'DiskConnectionsCreated':1201,'DiskConnectionsElapsedMicroseconds':88484,'DiskConnectionsExpired':1304,'DiskConnectionsPreserved':128075,'DiskConnectionsReused':128178,'DiskS3DeleteObjects':129379,'DiskS3WriteMicroseconds':65469428,'DiskS3WriteRequestAttempts':129379,'DiskS3WriteRequestsCount':129379,'MemoryAllocatedWithoutCheck':258561,'MemoryAllocatedWithoutCheckBytes':303148736,'QueryProfilerRuns':9,'S3WriteMicroseconds':65469428,'S3WriteRequestAttempts':129379,'S3WriteRequestsCount':129379}
3be81f4325098cb5504bd78bfecaba94	0	namespace_cleanup	394253	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':1000,'janitor_pages':1,'leaked':0}	{'AsyncLoggingFileLogTotalMessages':3,'AsyncLoggingTextLogTotalMessages':3,'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCGet':2,'CASOtherGet':1,'CASRootList':1,'ContextLock':13,'DiskConnectionsPreserved':6,'DiskConnectionsReused':6,'DiskS3GetObject':3,'DiskS3HeadObject':3,'DiskS3ReadMicroseconds':1857,'DiskS3ReadRequestsCount':6,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1061849,'IOBufferAllocs':4,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':4,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':4,'LogTrace':3,'LoggerElapsedNanoseconds':16070,'MemoryAllocatedWithoutCheck':14,'MemoryAllocatedWithoutCheckBytes':26288,'ReadBufferFromS3Bytes':733,'ReadBufferFromS3InitMicroseconds':1143,'ReadBufferFromS3Microseconds':1161,'S3GetObject':3,'S3HeadObject':3,'S3ReadMicroseconds':1857,'S3ReadRequestsCount':6,'WriteBufferFromS3Bytes':152}
3be81f4325098cb5504bd78bfecaba94	0	orphan_sweep	3	{'cursor_advanced':1,'deleted':0,'list_budget_keys':1000,'listed':1000,'retained_hold':0,'retained_no_coverage':0,'retained_tail_removal':0,'retained_unconsumed_seal':0,'skipped':1000,'suppressed':0}	{}
3be81f4325098cb5504bd78bfecaba94	0	pending_deletes	2	{'absent':0,'deleted':0,'graduated':0,'outcome_logs_written':0,'redeleted':0,'replaced':0,'spared':0}	{}
3be81f4325098cb5504bd78bfecaba94	0	ref_object_cleanup	8457484	{'namespaces_planned':2,'suppressed':0,'trim_enabled':1}	{'CASGCGet':5000,'CASOtherGet':5000,'CASRefCleanupObjectsDeleted':5000,'CASRootDelete':5000,'CASRootGet':2,'CASRootHead':5000,'ContextLock':45008,'ContextLockWaitMicroseconds':10,'DiskConnectionsCreated':298,'DiskConnectionsElapsedMicroseconds':20577,'DiskConnectionsExpired':301,'DiskConnectionsPreserved':29703,'DiskConnectionsReused':29706,'DiskS3DeleteObjects':5000,'DiskS3GetObject':10002,'DiskS3HeadObject':15002,'DiskS3ReadMicroseconds':4251974,'DiskS3ReadRequestsCount':25004,'DiskS3WriteMicroseconds':2260058,'DiskS3WriteRequestAttempts':5000,'DiskS3WriteRequestsCount':5000,'IOBufferAllocBytes':44699616,'IOBufferAllocs':10002,'MemoryAllocatedWithoutCheck':60002,'MemoryAllocatedWithoutCheckBytes':65282176,'QueryProfilerRuns':1,'ReadBufferFromS3Bytes':3101298,'ReadBufferFromS3InitMicroseconds':2545998,'ReadBufferFromS3Microseconds':2563720,'S3GetObject':10002,'S3HeadObject':15002,'S3ReadMicroseconds':4251974,'S3ReadRequestsCount':25004,'S3WriteMicroseconds':2260058,'S3WriteRequestAttempts':5000,'S3WriteRequestsCount':5000}
3be81f4325098cb5504bd78bfecaba94	0	round_commit	1336	{'generation':3,'generations_referenced':2,'generations_visited':0,'pruned_through':0,'round':3}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'ContextLock':1,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolJobs':1,'LogTrace':3,'WriteBufferFromS3Bytes':268}
3f129da083b41c8ab6532b12f4e3c722	0	manifest_deletes	1	{'attempted':0,'deleted':0,'suppressed':0}	{}
3f129da083b41c8ab6532b12f4e3c722	0	namespace_cleanup	22756	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':186,'janitor_pages':1,'leaked':0}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCGet':2,'CASOtherGet':1,'CASRootList':1,'ContextLock':13,'DiskConnectionsPreserved':6,'DiskConnectionsReused':6,'DiskS3GetObject':3,'DiskS3HeadObject':3,'DiskS3ReadMicroseconds':1737,'DiskS3ReadRequestsCount':6,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1061623,'IOBufferAllocs':4,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':4,'LogTrace':3,'MemoryAllocatedWithoutCheck':12,'MemoryAllocatedWithoutCheckBytes':13056,'ReadBufferFromS3Bytes':507,'ReadBufferFromS3InitMicroseconds':1134,'ReadBufferFromS3Microseconds':1148,'S3GetObject':3,'S3HeadObject':3,'S3ReadMicroseconds':1737,'S3ReadRequestsCount':6,'WriteBufferFromS3Bytes':53}
3f129da083b41c8ab6532b12f4e3c722	0	orphan_sweep	2	{'cursor_advanced':0,'deleted':0,'list_budget_keys':1000,'listed':2,'retained_hold':0,'retained_no_coverage':0,'retained_tail_removal':0,'retained_unconsumed_seal':0,'skipped':2,'suppressed':0}	{}
3f129da083b41c8ab6532b12f4e3c722	0	pending_deletes	3164172	{'absent':0,'deleted':5000,'graduated':5000,'outcome_logs_written':1,'redeleted':5000,'replaced':0,'spared':0}	{'CASBlobDelete':5000,'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCPut':1,'CASGCRetiredGraduated':5000,'CASGCRetiredRedeleted':5000,'ContextLock':15001,'DiskConnectionsCreated':42,'DiskConnectionsElapsedMicroseconds':3031,'DiskConnectionsExpired':51,'DiskConnectionsPreserved':4949,'DiskConnectionsReused':4958,'DiskS3DeleteObjects':5000,'DiskS3WriteMicroseconds':2730204,'DiskS3WriteRequestAttempts':5000,'DiskS3WriteRequestsCount':5000,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolJobs':5001,'LogTrace':3,'MemoryAllocatedWithoutCheck':9982,'MemoryAllocatedWithoutCheckBytes':10860416,'S3WriteMicroseconds':2730204,'S3WriteRequestAttempts':5000,'S3WriteRequestsCount':5000,'WriteBufferFromS3Bytes':183366}
3f129da083b41c8ab6532b12f4e3c722	0	ref_object_cleanup	3161	{'namespaces_planned':2,'suppressed':0,'trim_enabled':1}	{'CASRootGet':4,'ContextLock':16,'DiskConnectionsPreserved':8,'DiskConnectionsReused':8,'DiskS3GetObject':4,'DiskS3HeadObject':4,'DiskS3ReadMicroseconds':1879,'DiskS3ReadRequestsCount':8,'IOBufferAllocBytes':27888,'IOBufferAllocs':4,'MemoryAllocatedWithoutCheck':16,'MemoryAllocatedWithoutCheckBytes':17408,'ReadBufferFromS3Bytes':11252,'ReadBufferFromS3InitMicroseconds':1354,'ReadBufferFromS3Microseconds':1370,'S3GetObject':4,'S3HeadObject':4,'S3ReadMicroseconds':1879,'S3ReadRequestsCount':8}
3f129da083b41c8ab6532b12f4e3c722	0	round_commit	4960	{'generation':39,'generations_referenced':2,'generations_visited':1,'pruned_through':36,'round':39}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCDelete':3,'CASGCEnumerationPages':1,'CASGCList':1,'ContextLock':4,'DiskConnectionsPreserved':3,'DiskConnectionsReused':3,'DiskS3DeleteObjects':3,'DiskS3WriteMicroseconds':1964,'DiskS3WriteRequestAttempts':3,'DiskS3WriteRequestsCount':3,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':4,'LogTrace':3,'MemoryAllocatedWithoutCheck':6,'MemoryAllocatedWithoutCheckBytes':6528,'S3WriteMicroseconds':1964,'S3WriteRequestAttempts':3,'S3WriteRequestsCount':3,'WriteBufferFromS3Bytes':141}
