hostname	event_date	event_time	event_time_microseconds	event_type	disk_name	gc_id	trigger	round	round_id	phase	phase_duration_microseconds	phase_metrics	outcome	entries_condemned	anomalies	error	ProfileEvents
11c69aee3df4	2026-08-04	2026-08-04 11:36:01	2026-08-04 11:36:01.030384	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	ae46f97f746073e093943a84da1408ce	fold_reduce	22247772	{'condemned':45908,'deltas_in':890526,'frontier_complete':1,'graduated':5000,'redelete_pending':0,'runs_written':1,'shards_pure_carry':0,'shards_reduced':1,'shards_total':1,'spared':2316,'suppress_destructive':0,'transactions_unapplied':0,'unmatched_removes':0}	Unknown	0	0		{'AsyncLoggingFileLogTotalMessages':2001,'AsyncLoggingTextLogTotalMessages':2001,'CASBlobHead':45908,'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCEnumerationPages':1,'CASGCGet':3002,'CASGCGetStream':1,'CASGCPut':1,'CASGCRetiredCondemned':45908,'CASManifestGet':100,'CASManifestList':1,'CASOtherGet':1,'CASRootGet':5191,'ContextLock':163181,'ContextLockWaitMicroseconds':144,'DiskConnectionsCreated':437,'DiskConnectionsElapsedMicroseconds':34089,'DiskConnectionsExpired':627,'DiskConnectionsPreserved':59871,'DiskConnectionsReset':1,'DiskConnectionsReused':60062,'DiskS3CreateMultipartUpload':1,'DiskS3GetObject':6295,'DiskS3HeadObject':54203,'DiskS3ReadMicroseconds':14497183,'DiskS3ReadRequestsCount':60498,'DiskS3ReadRequestsErrors':2000,'DiskS3WriteMicroseconds':662,'DiskS3WriteRequestAttempts':1,'DiskS3WriteRequestsCount':1,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':79911384,'IOBufferAllocs':6299,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':45913,'LocalThreadPoolLockWaitMicroseconds':132,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':4,'LogDebug':2001,'LogTrace':4,'LoggerElapsedNanoseconds':5888498,'MemoryAllocatedWithoutCheck':120644,'MemoryAllocatedWithoutCheckBytes':802369292,'QueryProfilerRuns':3,'ReadBufferFromS3Bytes':49972598,'ReadBufferFromS3InitMicroseconds':1597042,'ReadBufferFromS3Microseconds':1622115,'S3CreateMultipartUpload':1,'S3GetObject':6295,'S3HeadObject':54203,'S3ReadMicroseconds':14497183,'S3ReadRequestsCount':60498,'S3ReadRequestsErrors':2000,'S3WriteMicroseconds':662,'S3WriteRequestAttempts':1,'S3WriteRequestsCount':1,'WriteBufferFromS3Bytes':44837541,'WriteBufferFromS3Microseconds':933}
11c69aee3df4	2026-08-04	2026-08-04 11:36:01	2026-08-04 11:36:01.031369	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	ae46f97f746073e093943a84da1408ce	fold_seal_write	971	{'seal_bytes':408,'seal_cleanup_evidence':0,'seal_ref_lives':2,'seal_runs':1}	Unknown	0	0		{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCPut':1,'ContextLock':1,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolJobs':1,'LogTrace':3,'WriteBufferFromS3Bytes':408}
11c69aee3df4	2026-08-04	2026-08-04 11:36:01	2026-08-04 11:36:01.039259	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	ae46f97f746073e093943a84da1408ce	pending_deletes	7474	{'absent':0,'deleted':0,'graduated':5000,'outcome_logs_written':1,'redeleted':0,'replaced':0,'spared':2316}	Unknown	0	0		{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCPut':1,'CASGCRetiredGraduated':5000,'CASGCRetiredSpared':2316,'ContextLock':7317,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolJobs':1,'LogTrace':3,'WriteBufferFromS3Bytes':85939}
11c69aee3df4	2026-08-04	2026-08-04 11:36:01	2026-08-04 11:36:01.039264	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	ae46f97f746073e093943a84da1408ce	meta_pool_wait	1	{'jobs_completed':45908,'jobs_completed_on_entry':45908,'jobs_scheduled':45908}	Unknown	0	0		{}
11c69aee3df4	2026-08-04	2026-08-04 11:36:01	2026-08-04 11:36:01.047047	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	ae46f97f746073e093943a84da1408ce	round_commit	7772	{'generation':6,'generations_referenced':2,'generations_visited':3,'pruned_through':3,'round':6}	Unknown	0	0		{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCDelete':6,'CASGCEnumerationPages':3,'CASGCList':3,'ContextLock':7,'DiskConnectionsPreserved':6,'DiskConnectionsReused':6,'DiskS3DeleteObjects':6,'DiskS3WriteMicroseconds':3512,'DiskS3WriteRequestAttempts':6,'DiskS3WriteRequestsCount':6,'GlobalThreadPoolJobs':3,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolExpansions':3,'LocalThreadPoolJobs':4,'LocalThreadPoolShrinks':3,'LocalThreadPoolThreadCreationMicroseconds':8,'LogTrace':3,'MemoryAllocatedWithoutCheck':12,'MemoryAllocatedWithoutCheckBytes':13056,'S3WriteMicroseconds':3512,'S3WriteRequestAttempts':6,'S3WriteRequestsCount':6,'WriteBufferFromS3Bytes':268}
11c69aee3df4	2026-08-04	2026-08-04 11:36:01	2026-08-04 11:36:01.047053	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	ae46f97f746073e093943a84da1408ce	handoff_reclaim	1	{'generations_reclaimed':0,'objects_reclaimed':0,'suppressed':0}	Unknown	0	0		{}
11c69aee3df4	2026-08-04	2026-08-04 11:36:18	2026-08-04 11:36:18.712551	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	ae46f97f746073e093943a84da1408ce	manifest_deletes	17665482	{'attempted':33428,'deleted':33428,'suppressed':0}	Unknown	0	0		{'CASManifestDelete':33428,'ContextLock':66856,'ContextLockWaitMicroseconds':49,'DiskConnectionsCreated':324,'DiskConnectionsElapsedMicroseconds':22056,'DiskConnectionsExpired':340,'DiskConnectionsPreserved':33088,'DiskConnectionsReused':33104,'DiskS3DeleteObjects':33428,'DiskS3WriteMicroseconds':15077753,'DiskS3WriteRequestAttempts':33428,'DiskS3WriteRequestsCount':33428,'MemoryAllocatedWithoutCheck':66827,'MemoryAllocatedWithoutCheckBytes':78332512,'QueryProfilerRuns':2,'S3WriteMicroseconds':15077753,'S3WriteRequestAttempts':33428,'S3WriteRequestsCount':33428}
11c69aee3df4	2026-08-04	2026-08-04 11:36:19	2026-08-04 11:36:19.006647	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	ae46f97f746073e093943a84da1408ce	namespace_cleanup	294071	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':1000,'janitor_pages':1,'leaked':0}	Unknown	0	0		{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCGet':2,'CASOtherGet':1,'CASRootList':1,'ContextLock':13,'DiskConnectionsPreserved':6,'DiskConnectionsReused':6,'DiskS3GetObject':3,'DiskS3HeadObject':3,'DiskS3ReadMicroseconds':1242,'DiskS3ReadRequestsCount':6,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1061849,'IOBufferAllocs':4,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':4,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':5,'LogTrace':3,'MemoryAllocatedWithoutCheck':12,'MemoryAllocatedWithoutCheckBytes':13056,'ReadBufferFromS3Bytes':733,'ReadBufferFromS3InitMicroseconds':933,'ReadBufferFromS3Microseconds':943,'S3GetObject':3,'S3HeadObject':3,'S3ReadMicroseconds':1242,'S3ReadRequestsCount':6,'WriteBufferFromS3Bytes':152}
11c69aee3df4	2026-08-04	2026-08-04 11:36:28	2026-08-04 11:36:28.443350	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	ae46f97f746073e093943a84da1408ce	ref_object_cleanup	9436677	{'namespaces_planned':2,'suppressed':0,'trim_enabled':1}	Unknown	0	0		{'CASGCGet':5000,'CASOtherGet':5000,'CASRefCleanupObjectsDeleted':5000,'CASRootDelete':5000,'CASRootGet':2,'CASRootHead':5000,'ContextLock':45008,'ContextLockWaitMicroseconds':22,'DiskConnectionsCreated':296,'DiskConnectionsElapsedMicroseconds':20236,'DiskConnectionsExpired':300,'DiskConnectionsPreserved':29704,'DiskConnectionsReused':29708,'DiskS3DeleteObjects':5000,'DiskS3GetObject':10002,'DiskS3HeadObject':15002,'DiskS3ReadMicroseconds':4828269,'DiskS3ReadRequestsCount':25004,'DiskS3WriteMicroseconds':2522314,'DiskS3WriteRequestAttempts':5000,'DiskS3WriteRequestsCount':5000,'IOBufferAllocBytes':44611326,'IOBufferAllocs':10002,'MemoryAllocatedWithoutCheck':60000,'MemoryAllocatedWithoutCheckBytes':65280000,'QueryProfilerRuns':1,'ReadBufferFromS3Bytes':3013008,'ReadBufferFromS3InitMicroseconds':2885581,'ReadBufferFromS3Microseconds':2904517,'S3GetObject':10002,'S3HeadObject':15002,'S3ReadMicroseconds':4828269,'S3ReadRequestsCount':25004,'S3WriteMicroseconds':2522314,'S3WriteRequestAttempts':5000,'S3WriteRequestsCount':5000}
11c69aee3df4	2026-08-04	2026-08-04 11:36:28	2026-08-04 11:36:28.443371	Phase	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	0	ae46f97f746073e093943a84da1408ce	orphan_sweep	14	{'cursor_advanced':1,'deleted':0,'list_budget_keys':1000,'listed':1000,'retained_hold':0,'retained_no_coverage':0,'retained_tail_removal':0,'retained_unconsumed_seal':0,'skipped':1000,'suppressed':0}	Unknown	0	0		{'AsyncLoggingFileLogTotalMessages':1,'AsyncLoggingTextLogTotalMessages':1,'LogInfo':1,'LoggerElapsedNanoseconds':10540}
11c69aee3df4	2026-08-04	2026-08-04 11:36:28	2026-08-04 11:36:28.449863	Finish	ca	a777b2dee98b6d61e2ce706944c08b5d	Scheduled	6	ae46f97f746073e093943a84da1408ce		0	{}	Success	45908	0		{'AsyncLoggingFileLogTotalMessages':2002,'AsyncLoggingTextLogTotalMessages':2002,'CASBlobHead':45908,'CASConditionalWriteAttempts':7,'CASConditionalWriteCommitted':7,'CASGCCompareSwap':4,'CASGCDelete':6,'CASGCEnumerationPages':63,'CASGCGet':8015,'CASGCGetStream':1,'CASGCList':4,'CASGCPut':3,'CASGCRefWalkPlansBuilt':1,'CASGCRetiredCondemned':45908,'CASGCRetiredGraduated':5000,'CASGCRetiredSpared':2316,'CASManifestDelete':33428,'CASManifestGet':61004,'CASManifestList':1,'CASOtherGet':5004,'CASRefCleanupObjectsDeleted':5000,'CASRefEmittedEdges':60904,'CASRefGlobalListPages':59,'CASRefLogBodyGets':6869,'CASRefManifestBodyFoldGets':60904,'CASRootDelete':5000,'CASRootGet':12064,'CASRootHead':5000,'CASRootList':60,'ContextLock':1443717,'ContextLockWaitMicroseconds':431,'DiskConnectionsCreated':2339,'DiskConnectionsElapsedMicroseconds':172606,'DiskConnectionsExpired':2724,'DiskConnectionsPreserved':256794,'DiskConnectionsReset':1,'DiskConnectionsReused':257180,'DiskS3CreateMultipartUpload':1,'DiskS3DeleteObjects':38434,'DiskS3GetObject':84088,'DiskS3HeadObject':136996,'DiskS3ReadMicroseconds':46530007,'DiskS3ReadRequestsCount':221084,'DiskS3ReadRequestsErrors':2000,'DiskS3WriteMicroseconds':17604241,'DiskS3WriteRequestAttempts':38435,'DiskS3WriteRequestsCount':38435,'GlobalThreadPoolJobs':65,'IOBufferAllocBytes':782504741,'IOBufferAllocs':84098,'LocalThreadPoolExpansions':65,'LocalThreadPoolJobs':46100,'LocalThreadPoolLockWaitMicroseconds':175,'LocalThreadPoolShrinks':65,'LocalThreadPoolThreadCreationMicroseconds':238,'LogDebug':2001,'LogInfo':1,'LogTrace':22,'LoggerElapsedNanoseconds':5899038,'MemoryAllocatedWithoutCheck':518390,'MemoryAllocatedWithoutCheckBytes':2016127404,'QueryProfilerRuns':14,'ReadBufferFromS3Bytes':422733034,'ReadBufferFromS3InitMicroseconds':24467714,'ReadBufferFromS3Microseconds':24673752,'S3CreateMultipartUpload':1,'S3GetObject':84088,'S3HeadObject':136996,'S3ReadMicroseconds':46530007,'S3ReadRequestsCount':221084,'S3ReadRequestsErrors':2000,'S3WriteMicroseconds':17604241,'S3WriteRequestAttempts':38435,'S3WriteRequestsCount':38435,'WriteBufferFromS3Bytes':44924657,'WriteBufferFromS3Microseconds':933}
