hostname	event_date	event_time	event_time_microseconds	event_type	disk_name	srid	gc_id	trigger	round	outcome	candidates_marked	objects_deleted	objects_absent	objects_replaced	objects_spared	manifests_deleted	entries_condemned	entries_graduated	entries_redeleted	fence_outs	anomalies	duration_ms	error	ProfileEvents	round_id	phase	phase_duration_us	phase_metrics
e10bbf9b059b	2026-07-26	2026-07-26 21:32:44	2026-07-26 21:32:44.726283	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	3ae46d20907e4cad4ec0c66eb1d4523e		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:32:44	2026-07-26 21:32:44.730857	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':3499,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':2353,'ReadBufferFromS3Microseconds':2363,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':3499,'S3ReadRequestsCount':4}	3ae46d20907e4cad4ec0c66eb1d4523e	lease	4542	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:32:44	2026-07-26 21:32:44.730868	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	4		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':3499,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':2353,'ReadBufferFromS3Microseconds':2363,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':3499,'S3ReadRequestsCount':4}	3ae46d20907e4cad4ec0c66eb1d4523e		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:32:54	2026-07-26 21:32:54.730942	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	f9665d7b3e28b21b975d2efba86e57c7		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:32:55	2026-07-26 21:32:55.619720	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'AsyncLoggingFileLogTotalMessages':7,'AsyncLoggingTextLogTotalMessages':7,'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReset':1,'DiskConnectionsReused':5,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':361963,'DiskS3ReadRequestsCount':5,'DiskS3ReadRequestsErrors':1,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'LogDebug':5,'LogTrace':2,'LoggerElapsedNanoseconds':96531,'MemoryAllocatedWithoutCheck':18,'MemoryAllocatedWithoutCheckBytes':96064,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':2038,'ReadBufferFromS3Microseconds':2051,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':361963,'S3ReadRequestsCount':5,'S3ReadRequestsErrors':1}	f9665d7b3e28b21b975d2efba86e57c7	lease	888747	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:32:55	2026-07-26 21:32:55.619730	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	888		{'AsyncLoggingFileLogTotalMessages':7,'AsyncLoggingTextLogTotalMessages':7,'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReset':1,'DiskConnectionsReused':5,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':361963,'DiskS3ReadRequestsCount':5,'DiskS3ReadRequestsErrors':1,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'LogDebug':5,'LogTrace':2,'LoggerElapsedNanoseconds':96531,'MemoryAllocatedWithoutCheck':18,'MemoryAllocatedWithoutCheckBytes':96064,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':2038,'ReadBufferFromS3Microseconds':2051,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':361963,'S3ReadRequestsCount':5,'S3ReadRequestsErrors':1}	f9665d7b3e28b21b975d2efba86e57c7		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:33:05	2026-07-26 21:33:05.619819	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	5d2263c0c6275cec8a8040e4c4ce9541		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:33:05	2026-07-26 21:33:05.623633	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':3076,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':1845,'ReadBufferFromS3Microseconds':1852,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':3076,'S3ReadRequestsCount':4}	5d2263c0c6275cec8a8040e4c4ce9541	lease	3796	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:33:05	2026-07-26 21:33:05.623644	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	3		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':3076,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':1845,'ReadBufferFromS3Microseconds':1852,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':3076,'S3ReadRequestsCount':4}	5d2263c0c6275cec8a8040e4c4ce9541		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:33:15	2026-07-26 21:33:15.623878	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	0a0d6ef6db1ca4b1b3396e3ecaccb066		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:33:15	2026-07-26 21:33:15.626954	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':2262,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':1518,'ReadBufferFromS3Microseconds':1526,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':2262,'S3ReadRequestsCount':4}	0a0d6ef6db1ca4b1b3396e3ecaccb066	lease	3057	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:33:15	2026-07-26 21:33:15.626963	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	3		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':2262,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':1518,'ReadBufferFromS3Microseconds':1526,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':2262,'S3ReadRequestsCount':4}	0a0d6ef6db1ca4b1b3396e3ecaccb066		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:33:25	2026-07-26 21:33:25.628547	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	49daf7aebaac26ede2c6ea90a9e509bc		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:33:25	2026-07-26 21:33:25.633631	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':3286,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':1522,'ReadBufferFromS3Microseconds':1531,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':3286,'S3ReadRequestsCount':4}	49daf7aebaac26ede2c6ea90a9e509bc	lease	5060	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:33:25	2026-07-26 21:33:25.633643	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	5		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':3286,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':1522,'ReadBufferFromS3Microseconds':1531,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':3286,'S3ReadRequestsCount':4}	49daf7aebaac26ede2c6ea90a9e509bc		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:33:35	2026-07-26 21:33:35.633726	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	fe67aae2be8d91dfc5f0f3bf06650f56		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:33:35	2026-07-26 21:33:35.636110	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1672,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':1314,'ReadBufferFromS3Microseconds':1326,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1672,'S3ReadRequestsCount':4}	fe67aae2be8d91dfc5f0f3bf06650f56	lease	2370	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:33:35	2026-07-26 21:33:35.636117	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	2		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1672,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':1314,'ReadBufferFromS3Microseconds':1326,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1672,'S3ReadRequestsCount':4}	fe67aae2be8d91dfc5f0f3bf06650f56		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:33:45	2026-07-26 21:33:45.636191	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	70d104ad973a292c4c263371f1f91892		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:33:45	2026-07-26 21:33:45.638004	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1258,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':893,'ReadBufferFromS3Microseconds':899,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1258,'S3ReadRequestsCount':4}	70d104ad973a292c4c263371f1f91892	lease	1797	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:33:45	2026-07-26 21:33:45.638010	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	1		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1258,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':893,'ReadBufferFromS3Microseconds':899,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1258,'S3ReadRequestsCount':4}	70d104ad973a292c4c263371f1f91892		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:33:55	2026-07-26 21:33:55.638066	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	a32ef57aaf3907f988f8445769dd47f3		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:33:55	2026-07-26 21:33:55.640008	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1254,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':797,'ReadBufferFromS3Microseconds':805,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1254,'S3ReadRequestsCount':4}	a32ef57aaf3907f988f8445769dd47f3	lease	1927	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:33:55	2026-07-26 21:33:55.640014	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	1		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1254,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':797,'ReadBufferFromS3Microseconds':805,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1254,'S3ReadRequestsCount':4}	a32ef57aaf3907f988f8445769dd47f3		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:34:05	2026-07-26 21:34:05.640057	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	23a72c2a42f20d93d67a3a4674fed68d		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:34:05	2026-07-26 21:34:05.644421	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':3713,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':2043,'ReadBufferFromS3Microseconds':2052,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':3713,'S3ReadRequestsCount':4}	23a72c2a42f20d93d67a3a4674fed68d	lease	4342	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:34:05	2026-07-26 21:34:05.644432	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	4		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':3713,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':2043,'ReadBufferFromS3Microseconds':2052,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':3713,'S3ReadRequestsCount':4}	23a72c2a42f20d93d67a3a4674fed68d		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:34:15	2026-07-26 21:34:15.644787	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	5ba77ec90f44a80562e32896dd936caf		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:34:15	2026-07-26 21:34:15.653443	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':6144,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':4008,'ReadBufferFromS3Microseconds':4040,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':6144,'S3ReadRequestsCount':4}	5ba77ec90f44a80562e32896dd936caf	lease	8612	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:34:15	2026-07-26 21:34:15.653463	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	8		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':6144,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':4008,'ReadBufferFromS3Microseconds':4040,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':6144,'S3ReadRequestsCount':4}	5ba77ec90f44a80562e32896dd936caf		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:34:25	2026-07-26 21:34:25.653550	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	f14951c034a4e84987295ba5c68c45eb		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:34:25	2026-07-26 21:34:25.666006	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':11681,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':1611,'ReadBufferFromS3Microseconds':1621,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':11681,'S3ReadRequestsCount':4}	f14951c034a4e84987295ba5c68c45eb	lease	12412	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:34:25	2026-07-26 21:34:25.666021	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	12		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':11681,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':1611,'ReadBufferFromS3Microseconds':1621,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':11681,'S3ReadRequestsCount':4}	f14951c034a4e84987295ba5c68c45eb		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:34:35	2026-07-26 21:34:35.666055	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	0452ee8869c5ad7cdd5967d4ad0656b0		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:34:35	2026-07-26 21:34:35.667745	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1286,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':834,'ReadBufferFromS3Microseconds':839,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1286,'S3ReadRequestsCount':4}	0452ee8869c5ad7cdd5967d4ad0656b0	lease	1671	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:34:35	2026-07-26 21:34:35.667752	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	1		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1286,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':834,'ReadBufferFromS3Microseconds':839,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1286,'S3ReadRequestsCount':4}	0452ee8869c5ad7cdd5967d4ad0656b0		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:34:45	2026-07-26 21:34:45.667834	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	a8c94f624db2fc99002548b5d35d3b50		0	{}
